datetime,Ta,RH,WS,P,Kd,Ld
18/01/2011 2:00,16,61,3.611111111,1012.1,0,357.52
18/01/2011 2:30,15.7,62,3.611111111,1012,0,348.18
18/01/2011 3:00,15.7,63,2.5,1012.2,0,363.63
18/01/2011 3:30,15.7,61,3.611111111,1012.2,0,345.43
18/01/2011 4:00,15.5,63,2.222222222,1012.5,0,359.41
18/01/2011 4:30,15.6,63,2.5,1012.3,0,367.32
18/01/2011 5:00,15.5,63,2.222222222,1012.7,0,357.72
18/01/2011 5:30,15.2,64,3.055555556,1012.8,9.47,344.94
18/01/2011 6:00,15.2,64,2.5,1012.7,102.95,321.73
18/01/2011 6:30,15.8,63,0,1013.1,110.46,332.52
18/01/2011 7:00,16.5,59,2.5,1013.3,219.2,335.77
18/01/2011 7:30,17.3,57,2.222222222,1013.4,417.23,307.66
18/01/2011 8:00,17.6,56,1.111111111,1013.2,524.75,309.21
18/01/2011 8:30,18.6,53,1.388888889,1013,637.75,310.28
18/01/2011 9:00,19.2,50,2.222222222,1013.2,733.99,315.59
18/01/2011 9:30,19.7,47,1.111111111,1012.9,823.92,316.83
18/01/2011 10:00,20.5,45,2.222222222,1012.6,905.53,316.12
18/01/2011 10:30,21.2,43,1.388888889,1011.9,972.03,316.27
18/01/2011 11:00,22.6,40,2.5,1011.6,1024.4,318.82
18/01/2011 11:30,23.6,43,4.166666667,1011.4,1057.9,321.77
18/01/2011 12:00,23.3,45,4.166666667,1011.3,1078.73,322.4
18/01/2011 12:30,22.5,48,5,1011.1,1084.96,324.79
18/01/2011 13:00,23,48,4.722222222,1010.6,1094.59,326.91
18/01/2011 13:30,23.8,46,5,1010.5,1063.55,330.17
18/01/2011 14:00,24.3,47,4.722222222,1010.2,999.1,331.5
18/01/2011 14:30,25,44,4.722222222,1009.7,942.75,334.85
18/01/2011 15:00,25.5,43,5.833333333,1009.3,867.64,336.94
18/01/2011 15:30,25.6,42,5,1009,790.97,339.55
18/01/2011 16:00,26.2,41,4.722222222,1008.6,679.51,344.17
18/01/2011 16:30,26.2,40,2.222222222,1008.4,570.89,349.97
18/01/2011 17:00,26.9,37,3.055555556,1008.3,486.77,346.81
18/01/2011 17:30,25.3,40,5.833333333,1008.6,380.22,342.45
18/01/2011 18:00,24.5,43,5,1009,269.42,336.56
18/01/2011 18:30,22.8,46,5,1009.4,161.41,328.24
18/01/2011 19:00,21.2,51,4.722222222,1009.9,62.76,323.08
18/01/2011 19:30,19.6,55,3.611111111,1010.4,7.92,320.62
18/01/2011 20:00,18.6,59,2.5,1010.7,1.08,315.92
18/01/2011 20:30,17.9,61,2.222222222,1010.9,0,311.56
18/01/2011 21:00,17.2,63,3.055555556,1011.2,0,307.73
18/01/2011 21:30,16.9,64,2.5,1011.4,0,306.45
18/01/2011 22:00,16.5,66,3.055555556,1011.4,0,305.62
18/01/2011 22:30,16.5,65,2.5,1011.4,0,305.12
18/01/2011 23:00,16.2,65,2.222222222,1011.4,0,304.71
18/01/2011 23:30,16,65,2.5,1011.4,0,304.26
19/01/2011 0:00,15.7,67,2.5,1011.5,0,304.1
19/01/2011 0:30,15.6,67,2.222222222,1011.6,0,303.83
19/01/2011 1:00,15.4,67,1.111111111,1011.5,0,303.35
19/01/2011 1:30,14.9,72,0,1011.4,0,303.31
19/01/2011 2:00,14.5,73,1.388888889,1011.2,0,303.07
19/01/2011 2:30,14.7,73,0,1011.1,0,303.21
19/01/2011 3:00,14.2,77,0,1011,0,303.1
19/01/2011 3:30,14.1,76,0,1010.9,0,303.35
19/01/2011 4:00,13.8,78,0.555555556,1011,0,301.38
19/01/2011 4:30,13.6,78,1.388888889,1011.2,0,299.81
19/01/2011 5:00,13.5,79,0.555555556,1011.7,0,298.52
19/01/2011 5:30,13.3,80,0,1011.8,8.24,298.65
19/01/2011 6:00,13.6,78,1.388888889,1012.1,81.05,299.87
19/01/2011 6:30,15.4,71,0,1012.4,181.97,302.63
19/01/2011 7:00,16.4,65,0,1012.6,294.66,306.51
19/01/2011 7:30,17.7,62,0.555555556,1012.8,406.99,310.86
19/01/2011 8:00,18.8,55,0.555555556,1012.9,515.05,315.32
19/01/2011 8:30,20.3,51,1.111111111,1012.9,621.02,319.91
19/01/2011 9:00,20.8,49,1.111111111,1012.7,726.89,319.17
19/01/2011 9:30,21.8,45,1.111111111,1012.3,819.26,320.38
19/01/2011 10:00,22.5,42,1.388888889,1012.3,897.08,320.68
19/01/2011 10:30,23.3,39,2.5,1012.3,961.5,324.7
19/01/2011 11:00,24.4,38,2.222222222,1012.2,1013.11,325.95
19/01/2011 11:30,25.1,38,3.611111111,1011.8,1052.06,327.84
19/01/2011 12:00,26,37,3.611111111,1011.7,1079.37,327.38
19/01/2011 12:30,26.2,37,4.166666667,1011.4,1086.9,328.86
19/01/2011 13:00,26.9,38,4.166666667,1011.1,1069.7,331.54
19/01/2011 13:30,27.1,36,3.611111111,1010.8,1047.71,332.48
19/01/2011 14:00,27.1,36,4.166666667,1010.5,1005.29,333.7
19/01/2011 14:30,27,37,4.166666667,1010.2,950.33,334.62
19/01/2011 15:00,27.5,36,4.166666667,1009.8,878.9,335.75
19/01/2011 15:30,28,34,4.166666667,1009.7,797.06,336.97
19/01/2011 16:00,27.4,35,4.722222222,1009.6,705.5,336.55
19/01/2011 16:30,27.1,37,3.611111111,1009.4,603.04,338.23
19/01/2011 17:00,26.8,41,3.611111111,1009.1,495.64,343.2
19/01/2011 17:30,27.6,42,2.5,1009.3,375.62,353.93
19/01/2011 18:00,26.7,37,3.611111111,1009.3,274.5,354.05
19/01/2011 18:30,25.7,40,3.055555556,1009.6,161.78,349.21
19/01/2011 19:00,24.2,44,3.611111111,1009.8,65.82,342.24
19/01/2011 19:30,23.1,47,3.055555556,1009.9,8.37,335.46
19/01/2011 20:00,22.3,48,2.5,1010,0,332.44
19/01/2011 20:30,21.7,51,0,1010.1,0,331.31
19/01/2011 21:00,21.4,50,0.555555556,1010.3,0,329.91
19/01/2011 21:30,21,53,1.388888889,1010.4,0,329.51
19/01/2011 22:00,21,51,0.555555556,1010.5,0,329.06
19/01/2011 22:30,21.2,50,2.222222222,1010.2,0,329.3
19/01/2011 23:00,22.3,43,3.055555556,1010,0,329.15
19/01/2011 23:30,22.1,43,3.055555556,1009.7,0,327.89
20/01/2011 0:00,22.1,43,3.055555556,1009.6,0,329.38
20/01/2011 0:30,22,42,3.611111111,1009.3,0,325.81
20/01/2011 1:00,21.7,43,3.611111111,1009,0,324.49
20/01/2011 1:30,21.8,42,3.611111111,1008.7,0,324.22
20/01/2011 2:00,21.8,42,3.055555556,1008.3,0,322.96
20/01/2011 2:30,20.9,47,2.222222222,1008,0,319.68
20/01/2011 3:00,20,50,2.222222222,1007.6,0,318.69
20/01/2011 3:30,19.2,54,0,1007.8,0,321.97
20/01/2011 4:00,19,54,0,1008,0,321.35
20/01/2011 4:30,18.2,60,1.111111111,1008.1,0,319.42
20/01/2011 5:00,17.6,63,0,1008.1,0,321.5
20/01/2011 5:30,17.3,65,0,1008.4,9.44,319.54
20/01/2011 6:00,17.3,66,0,1008.7,76.95,318.09
20/01/2011 6:30,19.7,59,0,1008.9,177.78,323.75
20/01/2011 7:00,21.2,53,0,1008.8,288.95,329.71
20/01/2011 7:30,24.1,43,1.111111111,1008.9,403.31,339.54
20/01/2011 8:00,26.2,34,4.166666667,1008.9,514.17,343.69
20/01/2011 8:30,27.7,29,3.611111111,1008.7,616.15,350.86
20/01/2011 9:00,28.6,26,4.166666667,1008.4,727.32,354.36
20/01/2011 9:30,29.4,26,4.722222222,1008.3,816.03,360
20/01/2011 10:00,30.4,24,4.166666667,1008.1,895.08,364.22
20/01/2011 10:30,31.3,23,3.611111111,1007.8,961.9,367.97
20/01/2011 11:00,32,20,4.166666667,1007.5,1014.36,372.18
20/01/2011 11:30,32.8,20,4.166666667,1007,1062.5,370.45
20/01/2011 12:00,33.9,18,4.166666667,1006.7,1078.67,370.57
20/01/2011 12:30,34.8,19,4.722222222,1006.6,1084.41,374.6
20/01/2011 13:00,34.3,18,4.722222222,1006.4,1082.95,373.61
20/01/2011 13:30,35.1,18,4.722222222,1006.1,1047.75,376.74
20/01/2011 14:00,35.6,18,4.166666667,1005.7,1007.14,375.87
20/01/2011 14:30,35.9,16,3.611111111,1005.2,952.97,376.7
20/01/2011 15:00,35.8,14,3.611111111,1005.1,885.97,377.42
20/01/2011 15:30,36.5,13,3.611111111,1004.6,806.46,378.2
20/01/2011 16:00,36,12,3.611111111,1004.3,711.71,379.9
20/01/2011 16:30,36.5,12,3.055555556,1003.9,612.06,377.69
20/01/2011 17:00,36.4,11,4.166666667,1003.8,505.69,375.39
20/01/2011 17:30,35.8,10,4.166666667,1003.9,389.28,379.21
20/01/2011 18:00,35.4,11,2.5,1003.5,283.2,377.03
20/01/2011 18:30,35.1,11,2.5,1003.3,94.99,378.1
20/01/2011 19:00,33.7,18,2.222222222,1003.5,30.75,378.37
20/01/2011 19:30,32,16,1.111111111,1003.6,4.04,387.89
20/01/2011 20:00,30.4,21,2.5,1003.9,0,369.21
20/01/2011 20:30,28.8,27,1.388888889,1004,0,374.62
20/01/2011 21:00,27.6,31,0,1004.1,0,385.84
20/01/2011 21:30,27.2,34,2.222222222,1004.1,0,398.25
20/01/2011 22:00,27,33,2.222222222,1003.9,0,399.81
20/01/2011 22:30,27.5,29,2.5,1003.5,0,403.13
20/01/2011 23:00,26.9,32,2.222222222,1003.3,0,394.73
20/01/2011 23:30,27.7,25,2.222222222,1003.6,0,371.56
21/01/2011 0:00,27.9,29,5.833333333,1004.7,0,365.42
21/01/2011 0:30,26.7,32,2.222222222,1004.3,0,376.79
21/01/2011 1:00,26.2,33,2.5,1004,0,364.43
21/01/2011 1:30,25.5,34,2.5,1003.6,0,389.75
21/01/2011 2:00,25.7,34,2.222222222,1003.7,0,391.58
21/01/2011 2:30,24.9,35,2.222222222,1003.8,0,359.27
21/01/2011 3:00,24.6,33,1.388888889,1004.2,0,360.11
21/01/2011 3:30,23.6,37,0.555555556,1004.3,0,357.26
21/01/2011 4:00,24.3,33,2.5,1004.9,0,351.88
21/01/2011 4:30,23.1,38,2.222222222,1005,0,351.4
21/01/2011 5:00,22.3,44,1.388888889,1005.2,0,349.26
21/01/2011 5:30,21.8,44,1.388888889,1006.1,7.42,350.82
21/01/2011 6:00,22,46,0,1006.6,86.98,354.39
21/01/2011 6:30,22.6,50,2.5,1007.3,77.09,347.21
21/01/2011 7:00,23,59,3.055555556,1008.5,275.05,350.18
21/01/2011 7:30,23.2,58,3.611111111,1009.3,387.29,349.9
21/01/2011 8:00,23.6,55,4.722222222,1009.7,497.21,353.44
21/01/2011 8:30,24,54,5.833333333,1010,602.67,355.43
21/01/2011 9:00,24.1,54,4.722222222,1010.8,701.62,356.27
21/01/2011 9:30,25.2,52,5.833333333,1010.6,790.85,358.91
21/01/2011 10:00,25.2,52,5,1011,870.18,358.6
21/01/2011 10:30,24.8,52,5.833333333,1011.2,940.54,356.93
21/01/2011 11:00,25.1,50,5.833333333,1011.4,989.41,361.06
21/01/2011 11:30,25.2,49,4.166666667,1011.5,1034.52,360.44
21/01/2011 12:00,25.8,46,4.166666667,1011.3,1061.19,362.38
21/01/2011 12:30,27.3,42,3.611111111,1011.1,1044.83,363.13
21/01/2011 13:00,27.5,40,4.722222222,1010.8,1050.84,365.64
21/01/2011 13:30,27.6,39,5,1010.5,1024.76,365.11
21/01/2011 14:00,28.3,38,5.833333333,1010.5,990.79,361.57
21/01/2011 14:30,28.4,37,5.833333333,1010.2,935.53,361.08
21/01/2011 15:00,27.8,37,6.111111111,1010.3,865.67,360.31
21/01/2011 15:30,27.8,39,5,1010.3,786.27,357.63
21/01/2011 16:00,27.6,37,5,1010.5,692.49,359.4
21/01/2011 16:30,26.8,40,5,1010.8,597.27,351.6
21/01/2011 17:00,26,41,4.722222222,1010.7,487.18,350.67
21/01/2011 17:30,25.5,43,3.611111111,1011,376.67,345.06
21/01/2011 18:00,24.3,46,4.166666667,1011.4,264.7,339.33
21/01/2011 18:30,22.9,49,4.722222222,1011.7,153.6,336.49
21/01/2011 19:00,22.3,51,3.611111111,1012.2,59.22,334.51
21/01/2011 19:30,21.2,56,4.722222222,1012.6,7.38,330.47
21/01/2011 20:00,20.8,57,4.166666667,1012.7,0,326.73
21/01/2011 20:30,20.6,58,4.722222222,1012.8,0,325.49
21/01/2011 21:00,20.3,58,4.722222222,1012.8,0,324.22
21/01/2011 21:30,20.3,58,5,1013,0,325.64
21/01/2011 22:00,20.3,58,2.222222222,1013.5,0,327.94
21/01/2011 22:30,20.1,60,2.5,1013.3,0,333.93
21/01/2011 23:00,19.7,62,5,1013.3,0,327.96
21/01/2011 23:30,19.5,64,4.722222222,1012.9,0,328.07
22/01/2011 0:00,19,66,4.166666667,1012.8,0,328.81
22/01/2011 0:30,19.2,66,2.5,1012.2,0,328.88
22/01/2011 1:00,19,68,3.611111111,1012.2,0,330.44
22/01/2011 1:30,18.8,68,3.055555556,1012.2,0,331.98
22/01/2011 2:00,18.6,69,2.222222222,1012,0,331.71
22/01/2011 2:30,18.5,69,1.388888889,1011.9,0,331.36
22/01/2011 3:00,18,72,0.555555556,1012.1,0,331.76
22/01/2011 3:30,17.9,73,1.388888889,1012.2,0,331.76
22/01/2011 4:00,17.8,73,1.388888889,1012.4,0,331.12
22/01/2011 4:30,17.3,72,1.388888889,1012.7,0,329.42
22/01/2011 5:00,17.1,69,0,1013,0,330.08
22/01/2011 5:30,17.1,64,2.222222222,1013,8.04,330.25
22/01/2011 6:00,17.2,65,1.388888889,1013.3,67.02,327.82
22/01/2011 6:30,17.9,68,0,1013.7,163.33,331.06
22/01/2011 7:00,19.2,61,0,1013.9,273.93,334.36
22/01/2011 7:30,20.7,50,1.388888889,1014,387.02,335.59
22/01/2011 8:00,21.6,48,0.555555556,1014.2,497.17,339.14
22/01/2011 8:30,23,42,2.222222222,1014.4,603.44,343.65
22/01/2011 9:00,23.2,42,2.5,1013.7,702.21,348.88
22/01/2011 9:30,24.4,40,2.222222222,1013.6,788.67,353.42
22/01/2011 10:00,25.9,36,2.222222222,1013.4,866.8,357.85
22/01/2011 10:30,27.3,35,2.222222222,1013.4,932.72,364.14
22/01/2011 11:00,27.8,33,3.055555556,1013,987.35,366.12
22/01/2011 11:30,28.6,33,2.222222222,1012.6,1022.77,370.97
22/01/2011 12:00,29.5,32,2.5,1012.4,1051.46,372.26
22/01/2011 12:30,30.6,32,2.222222222,1011.9,1057.56,371.75
22/01/2011 13:00,31.1,31,2.5,1011.6,1046.36,373.86
22/01/2011 13:30,30.7,33,3.611111111,1011.4,1023.99,367.21
22/01/2011 14:00,32,32,4.166666667,1011,984.52,368.61
22/01/2011 14:30,30.7,34,4.166666667,1010.9,924.86,374.42
22/01/2011 15:00,30.8,34,4.722222222,1010.8,861.45,377.22
22/01/2011 15:30,30.7,34,4.166666667,1010.6,782.32,373.37
22/01/2011 16:00,30.1,35,3.611111111,1010.8,692.51,370.93
22/01/2011 16:30,29.4,34,3.611111111,1010.7,592.25,367.34
22/01/2011 17:00,29,35,4.166666667,1010.7,487.45,363.87
22/01/2011 17:30,28.6,35,3.055555556,1010.7,379.71,359.14
22/01/2011 18:00,28.4,35,4.166666667,1010.7,269.32,353.41
22/01/2011 18:30,26.9,35,3.611111111,1010.9,161.74,345.94
22/01/2011 19:00,25.6,37,3.055555556,1011,62.2,340.3
22/01/2011 19:30,24.1,39,3.055555556,1011.3,7.95,331.5
22/01/2011 20:00,22.7,39,3.055555556,1011.4,1.37,324.92
22/01/2011 20:30,21.9,38,2.5,1011.4,0,320.7
22/01/2011 21:00,21.3,38,3.055555556,1011.5,0,316.45
22/01/2011 21:30,20.6,42,3.611111111,1011.6,0,313.47
22/01/2011 22:00,20.1,41,2.5,1011.6,0,313.06
22/01/2011 22:30,19.8,42,3.611111111,1011.5,0,312.05
22/01/2011 23:00,19.6,41,3.055555556,1011.5,0,310
22/01/2011 23:30,19.4,42,2.222222222,1011.6,0,308.6
23/01/2011 0:00,18.9,44,1.388888889,1011.3,0,308
23/01/2011 0:30,18.4,49,0,1011,0,304.87
23/01/2011 1:00,17.9,53,1.388888889,1010.7,0,303.11
23/01/2011 1:30,17.9,51,1.111111111,1010.5,0,300.89
23/01/2011 2:00,17.2,56,0,1010.2,0,303.45
23/01/2011 2:30,16.8,55,0,1010.1,0,303.73
23/01/2011 3:00,16.5,58,0,1010,0,304
23/01/2011 3:30,16.7,58,1.388888889,1010.3,0,302.23
23/01/2011 4:00,16.3,61,2.222222222,1010.2,0,300.06
23/01/2011 4:30,15.9,63,0,1010.1,0,301.15
23/01/2011 5:00,15.4,67,0,1010,0,301.69
23/01/2011 5:30,15.1,73,0,1010.3,6.47,301.75
23/01/2011 6:00,15,72,0,1010.6,68.19,304.75
23/01/2011 6:30,16.5,65,0,1010.3,172.26,309.22
23/01/2011 7:00,18.6,55,0.555555556,1010.3,284.17,315.16
23/01/2011 7:30,20.4,50,0,1010.1,403.99,321.2
23/01/2011 8:00,21.7,45,1.388888889,1010.2,519.88,324.7
23/01/2011 8:30,23.2,42,2.222222222,1010,631.91,326.23
23/01/2011 9:00,24.2,39,2.222222222,1009.9,734,328.07
23/01/2011 9:30,25.2,38,2.5,1009.7,824.53,329.02
23/01/2011 10:00,25.9,37,3.055555556,1009.4,904.03,331.34
23/01/2011 10:30,26.7,36,3.055555556,1009.2,971.06,335.11
23/01/2011 11:00,27.7,32,2.5,1008.6,1028.47,336
23/01/2011 11:30,28.8,32,2.222222222,1007.9,1068.64,337.87
23/01/2011 12:00,29.5,27,2.5,1007.6,1089.96,340.74
23/01/2011 12:30,29.9,31,4.722222222,1007.4,1100.17,339.45
23/01/2011 13:00,30.6,29,4.722222222,1007.2,1089.08,338.83
23/01/2011 13:30,30.3,32,3.055555556,1006.3,1066.71,338.18
23/01/2011 14:00,31.1,27,4.722222222,1006.2,1036.26,335.85
23/01/2011 14:30,30.5,28,4.722222222,1006,996.13,338.71
23/01/2011 15:00,29.7,28,5,1006,920.17,338.12
23/01/2011 15:30,29.8,29,2.5,1005.5,816.05,339.26
23/01/2011 16:00,29.6,27,4.166666667,1005.4,436.67,339.45
23/01/2011 16:30,29.7,27,5,1005.2,614.19,335.29
23/01/2011 17:00,28.4,27,5,1005,408.49,334.46
23/01/2011 17:30,26.2,30,4.722222222,1005.1,500.72,360.07
23/01/2011 18:00,26.5,30,3.611111111,1005.3,112.2,364.96
23/01/2011 18:30,26.2,32,3.055555556,1005.1,74.63,370.15
23/01/2011 19:00,25.6,26,4.166666667,1005.8,44.91,355.82
23/01/2011 19:30,24.6,21,3.611111111,1006.3,3.83,346.79
23/01/2011 20:00,23.5,43,4.722222222,1006.5,0,369.74
23/01/2011 20:30,23.1,54,3.055555556,1006.5,0,378.85
23/01/2011 21:00,23,58,3.055555556,1006.9,0,375.4
23/01/2011 21:30,22.4,61,3.611111111,1006,0,388.2
23/01/2011 22:00,22.4,60,2.5,1006.2,0,388.31
23/01/2011 22:30,22.3,65,3.611111111,1007.2,0,392.87
23/01/2011 23:00,21.8,68,2.222222222,1006.1,0,377.45
23/01/2011 23:30,22.1,67,3.055555556,1006.5,0,378.49
24/01/2011 0:00,21.8,68,1.111111111,1006.2,0,355.13
24/01/2011 0:30,21.5,71,0.555555556,1005.9,0,354.04
24/01/2011 1:00,21.4,70,2.5,1005.9,0,379.78
24/01/2011 1:30,21.2,57,1.388888889,1005.5,0,373.91
24/01/2011 2:00,21,54,2.222222222,1005.4,0,351.46
24/01/2011 2:30,20.9,43,2.5,1005.7,0,360.01
24/01/2011 3:00,20.7,39,2.222222222,1005.4,0,382.33
24/01/2011 3:30,20.7,35,1.388888889,1005.1,0,379.67
24/01/2011 4:00,20.5,37,2.222222222,1005.3,0,372.08
24/01/2011 4:30,20.3,42,2.5,1005.7,0,382.66
24/01/2011 5:00,20.2,47,2.5,1005.6,0,372.95
24/01/2011 5:30,20,47,2.5,1006.2,7.88,368.65
24/01/2011 6:00,20,48,2.222222222,1006.5,47.65,363.95
24/01/2011 6:30,20.3,41,2.5,1006.4,102.5,364.69
24/01/2011 7:00,20.4,42,3.611111111,1007.3,162.5,364.02
24/01/2011 7:30,20.5,57,3.611111111,1007.8,259.25,391.82
24/01/2011 8:00,20.8,61,3.611111111,1008.2,120.28,399.99
24/01/2011 8:30,21.4,60,2.5,1008,186.82,401.34
24/01/2011 9:00,22.2,60,2.222222222,1008.3,252.21,401.03
24/01/2011 9:30,22.4,59,3.055555556,1008,461.19,398.76
24/01/2011 10:00,23.6,58,3.055555556,1007.9,359.96,400.77
24/01/2011 10:30,23.7,60,3.611111111,1007.7,531.63,399.87
24/01/2011 11:00,24.7,56,4.166666667,1007.4,452.95,405.89
24/01/2011 11:30,24.2,56,3.055555556,1007.2,528.02,401.06
24/01/2011 12:00,23.3,57,5,1007.3,504.33,388.09
24/01/2011 12:30,24.2,53,5,1007.1,1110.43,362.99
24/01/2011 13:00,24.1,52,4.166666667,1007,1131.1,360.74
24/01/2011 13:30,26.3,46,3.055555556,1006.6,1047.09,354.23
24/01/2011 14:00,26.6,43,4.166666667,1006.4,999.87,348.66
24/01/2011 14:30,26.5,43,5.833333333,1006.4,833.48,349.77
24/01/2011 15:00,26,45,4.722222222,1006.1,984.65,356.19
24/01/2011 15:30,26.4,43,4.166666667,1005.9,768.28,360.16
24/01/2011 16:00,24.7,48,4.722222222,1005.7,500.43,363.01
24/01/2011 16:30,26.1,43,4.722222222,1005.6,597.85,344.24
24/01/2011 17:00,25.6,45,4.166666667,1005.4,501.65,340.28
24/01/2011 17:30,24.5,49,4.166666667,1005.6,376.54,337.95
24/01/2011 18:00,23.7,50,4.722222222,1005.5,258.91,340.1
24/01/2011 18:30,23.3,51,3.611111111,1005.8,151.95,339.16
24/01/2011 19:00,22.4,53,3.055555556,1006.1,58.47,340.29
24/01/2011 19:30,21.7,57,3.055555556,1006.4,4.33,340.59
24/01/2011 20:00,21.4,59,3.611111111,1006.9,0,346.4
24/01/2011 20:30,20.4,61,3.055555556,1007.1,0,337.23
24/01/2011 21:00,19.8,62,2.5,1007.5,0,333.74
24/01/2011 21:30,19.4,63,2.5,1007.8,0,334.52
24/01/2011 22:00,19.1,62,2.222222222,1007.7,0,343.72
24/01/2011 22:30,19,63,1.111111111,1007.6,0,345.83
24/01/2011 23:00,19,63,0.555555556,1007.4,0,376.05
24/01/2011 23:30,19.2,61,1.111111111,1007.3,0,383.65
25/01/2011 0:00,19.3,57,2.222222222,1007,0,385.25
25/01/2011 0:30,19.3,56,2.222222222,1006.8,0,377.15
25/01/2011 1:00,19.1,59,1.388888889,1006.8,0,379
25/01/2011 1:30,19.3,56,2.5,1006.1,0,383.14
